ID,Time,Steps,FPS,Total Reward,Episode Length
determined_shaw,20610.03642964363,4214052,204.46601413760166,21921.800000000054,220
determined_shaw,20645.979613542557,4220915,204.44246671789438,22544.30000000006,227
determined_shaw,20681.1447865963,4227523,204.41436117887966,21920.700000000055,222
determined_shaw,20717.491320610046,4234501,204.392555762167,21944.100000000064,229
determined_shaw,20752.708944797516,4241332,204.37486071249782,21899.700000000055,222
determined_shaw,20788.324468374252,4248255,204.3577396756033,21923.600000000057,223
determined_shaw,20822.751288175583,4254719,204.33029915773363,21914.00000000005,218
determined_shaw,20857.910618782043,4261595,204.31552699063428,21899.700000000055,222
determined_shaw,20894.202308416367,4268542,204.29313055328242,22413.100000000064,229
determined_shaw,20932.288647651672,4275988,204.27713720065242,21967.10000000008,242
determined_shaw,20968.621175527573,4282753,204.2458092093528,22015.100000000064,229
determined_shaw,21004.28930425644,4289675,204.22852389158027,21931.50000000006,224
determined_shaw,21040.219559669495,4296520,204.20509338389675,21952.40000000006,226
determined_shaw,21075.032809734344,4303201,204.1847829538085,21921.900000000052,220
determined_shaw,21109.168203353882,4309730,204.1638949712504,22340.20000000005,215
determined_shaw,21145.082043647766,4316433,204.134133463753,22351.400000000063,225
determined_shaw,21180.790917873383,4323376,204.1177790179556,22350.400000000063,225
determined_shaw,21216.548033952713,4330147,204.0929086612248,22371.500000000062,223
determined_shaw,21251.0326089859,4336672,204.06876596510696,22345.100000000053,215
determined_shaw,21285.551595449448,4343211,204.04502934885267,22345.100000000053,215
determined_shaw,21321.251456022263,4349946,204.01926261093564,22365.400000000063,225
determined_shaw,21356.848167419434,4356729,203.99681478497993,22371.500000000062,223
determined_shaw,21392.76185655594,4363639,203.9773559514821,22369.300000000065,225
determined_shaw,21428.411464691162,4370284,203.94810913544248,22371.500000000062,223
determined_shaw,21464.470551252365,4376910,203.9141841187704,22384.200000000066,226
determined_shaw,21500.341896533966,4383654,203.88764146614253,22386.200000000066,226
determined_shaw,21534.559526205063,4390130,203.86439734965188,22338.20000000005,214
determined_shaw,21570.435405015945,4396928,203.84048432223798,22387.400000000063,225
determined_shaw,21605.458032131195,4403663,203.82178398860893,22770.800000000057,219
determined_shaw,21640.894396305084,4410640,203.81043034677265,22767.500000000062,223
determined_shaw,21679.927809000015,4418154,203.7900697328838,24701.400000000092,249
determined_shaw,21716.04497909546,4425107,203.77131306643295,23396.300000000065,226
determined_shaw,21750.97944545746,4431611,203.74305493288998,22763.000000000055,217
determined_shaw,21786.51075410843,4438457,203.7250044348203,22774.60000000006,222
determined_shaw,21821.737646102905,4445271,203.70838803452807,22774.60000000006,222
determined_shaw,21857.905323028564,4452302,203.69298586490092,23405.00000000007,229
determined_shaw,21893.433973550797,4458952,203.66617705503887,22776.300000000065,225
determined_shaw,21929.011175632477,4465593,203.63859383510044,22769.300000000065,225
determined_shaw,21965.21077299118,4472394,203.61261479445199,23793.100000000068,228
determined_shaw,22001.29664874077,4479280,203.59163696183194,22858.00000000007,229
determined_shaw,22037.567019701004,4486231,203.57197307622152,22789.00000000007,229
determined_shaw,22074.064853191376,4493212,203.5516353640861,22797.800000000072,231
determined_shaw,22109.587380170822,4499837,203.52424143544707,22782.400000000063,224
determined_shaw,22145.3642578125,4506537,203.49798483943076,22784.400000000063,224
determined_shaw,22181.193682909012,4513181,203.46880625624232,22768.400000000063,224
determined_shaw,22216.793456315994,4519959,203.44785618534092,22764.400000000063,224
determined_shaw,22253.017603874207,4526913,203.42917444202592,22803.100000000068,228
determined_shaw,22288.64699959755,4533479,203.39857327732176,22783.400000000063,224
determined_shaw,22336.729875802994,4542380,203.3592215716717,24433.10000000017,316
determined_shaw,22373.00315594673,4549089,203.32938623802298,23416.100000000068,228
determined_shaw,22408.63406443596,4555765,203.30400268485405,22787.400000000063,224
determined_shaw,22443.784538269043,4562313,203.277347998987,23759.900000000052,216
determined_shaw,22479.67619228363,4569100,203.2547070926399,23288.300000000065,225
determined_shaw,22515.781962156296,4575976,203.23415849785422,23787.40000000006,223
determined_shaw,22552.210954666138,4582789,203.20796968475517,23694.200000000063,225
determined_shaw,22587.20630955696,4589269,203.1800186842149,23754.900000000052,216
determined_shaw,22625.904373407364,4596504,203.15227732520404,24563.800000000083,242
determined_shaw,22661.669263124466,4603237,203.1287698426736,23772.30000000006,223
determined_shaw,22700.495166301727,4610411,203.0973759041182,26203.700000000084,243
determined_shaw,22736.21808552742,4617023,203.06908486855752,23783.40000000006,222
determined_shaw,22771.202168941498,4623353,203.03508640865547,23763.800000000054,217
determined_shaw,22807.154072999954,4629913,203.0026624619983,23775.200000000063,225
determined_shaw,22842.551007270813,4636392,202.97172581662312,23762.50000000006,221
determined_shaw,22877.689928293228,4642883,202.94369818598108,23765.900000000052,217
determined_shaw,22913.490907669067,4649577,202.9187529187795,23773.40000000006,222
determined_shaw,22948.086178541183,4656146,202.89909859036413,23749.10000000005,213
determined_shaw,22983.198983430862,4662441,202.8630132542152,23761.900000000052,216
determined_shaw,23019.84850668907,4669252,202.83591347889262,23788.000000000065,228
determined_shaw,23055.789804697037,4675929,202.80931772926718,23781.40000000006,223
determined_shaw,23090.87535595894,4682304,202.77724113181628,23754.00000000005,215
determined_shaw,23125.56257224083,4688818,202.754764791249,23754.00000000005,215
determined_shaw,23161.317978858948,4695441,202.72771196724975,23780.50000000006,222
determined_shaw,23196.847081661224,4702085,202.70362534386564,23771.50000000006,222
determined_shaw,23232.02816271782,4708656,202.6795063702761,23765.900000000052,217
determined_shaw,23267.52196240425,4715136,202.64882558695913,23766.600000000057,220
determined_shaw,23303.255638360977,4721775,202.6229756595548,23766.600000000057,220
determined_shaw,23338.393461465836,4728186,202.59260809047277,23761.900000000052,216
determined_shaw,23374.0754635334,4734743,202.56386214662544,23775.40000000006,222
determined_shaw,23409.75514650345,4741365,202.53800051847978,24381.50000000006,222
determined_shaw,23445.348139047623,4747929,202.51049256515182,23766.600000000057,220
determined_shaw,23480.77522420883,4754534,202.48624479391313,23769.600000000057,220
determined_shaw,23516.39724588394,4761124,202.45975394183037,23768.600000000057,220
determined_shaw,23551.83039212227,4767725,202.43543370602447,23769.600000000057,220
determined_shaw,23587.93817949295,4774399,202.40849215684315,23784.200000000063,225
determined_shaw,23626.69650888443,4781674,202.38436626982238,24409.700000000084,243
determined_shaw,23667.170321941376,4789147,202.3540176055637,24431.500000000102,258
determined_shaw,23703.267520666122,4795874,202.32965753850732,24382.200000000063,225
determined_shaw,23739.33390235901,4802496,202.3012111356153,24382.200000000063,225
determined_shaw,23775.71100974083,4809233,202.27504439424223,23890.100000000064,226
determined_shaw,23811.292369365692,4815845,202.25046693373952,23769.600000000057,220
determined_shaw,23847.45007944107,4822485,202.22224950404544,23766.30000000006,224
determined_shaw,23883.404347658157,4829111,202.19525364580235,23782.50000000006,221
determined_shaw,23919.093727111816,4835700,202.16903094948077,23763.600000000057,220
determined_shaw,23955.275166511536,4842389,202.1429086637859,23884.200000000063,225
determined_shaw,23990.907086610794,4848994,202.11799339201306,23782.50000000006,221
determined_shaw,24026.669055461884,4855592,202.0917668109387,23776.50000000006,221
determined_shaw,24063.049151420593,4862391,202.06878061889103,24399.200000000063,225
determined_shaw,24098.57604598999,4869038,202.0467097602727,23768.600000000057,220
determined_shaw,24133.375165700912,4875435,202.0204371135421,23759.900000000052,216
determined_shaw,24169.80017876625,4882073,201.99062316986047,24409.000000000065,227
determined_shaw,24206.057671785355,4888779,201.9651058544066,23899.200000000063,225
determined_shaw,24241.11066055298,4895231,201.93922087761024,23759.900000000052,216
determined_shaw,24276.883830308914,4901701,201.90816227741647,23773.40000000006,223
determined_shaw,24313.451053619385,4908343,201.87767623672357,23912.000000000065,228
determined_shaw,24349.198229074478,4914832,201.8477961270766,23767.600000000057,220
determined_shaw,24385.669772863388,4921432,201.816560539035,24409.000000000065,227
determined_shaw,24422.175708532333,4928195,201.79180834729007,24409.000000000065,227
determined_shaw,24458.029380083084,4934819,201.7668277076555,23769.50000000006,221
determined_shaw,24494.561821460724,4941538,201.7402081334849,24409.000000000065,227
determined_shaw,24530.890736579895,4948198,201.71293627839458,24396.200000000063,225
determined_shaw,24566.476455450058,4954772,201.68834586373035,23782.50000000006,221
determined_shaw,24602.658858299255,4961455,201.66336608477357,24396.200000000063,225
determined_shaw,24639.10513305664,4968177,201.63788307938705,24384.100000000064,226
determined_shaw,24674.274113178253,4974594,201.61055102095688,23759.900000000052,216
determined_shaw,24709.9711728096,4981217,201.5873254227524,23766.600000000057,220
determined_shaw,24746.59709239006,4987923,201.5599551476861,23896.000000000065,227
determined_shaw,24781.796306610107,4994450,201.5370451038619,23759.900000000052,216
determined_shaw,24817.90664577484,5001141,201.51341011073657,23793.200000000063,225
determined_shaw,24853.586812496185,5007712,201.48850295854126,23768.600000000057,220
determined_shaw,24889.320315122604,5014494,201.47171302838765,23770.50000000006,221
determined_shaw,24925.4099650383,5021188,201.4485622119349,23773.40000000006,223
determined_shaw,24960.51268386841,5027696,201.42599087114593,23759.900000000052,216
determined_shaw,24996.76587486267,5034348,201.3999741087569,23800.200000000063,224
determined_shaw,25032.818694353104,5041066,201.37828110971628,23776.40000000006,223
determined_shaw,25069.212609291077,5047944,201.36029314814402,23780.100000000064,226
determined_shaw,25107.886872053146,5055115,201.33574066827188,26204.700000000084,244
determined_shaw,25143.641304969788,5061702,201.31141462790137,23880.30000000006,224
determined_shaw,25184.440685987473,5069245,201.28479576759108,26350.6000000001,258
determined_shaw,25220.33514070511,5075890,201.26179813556945,23800.30000000006,224
determined_shaw,25256.57872724533,5082550,201.23667797163833,23793.200000000063,225
determined_shaw,25299.341432094574,5090467,201.20946680225708,26271.20000000012,275
determined_shaw,25335.38575053215,5097042,201.18272720173366,23775.40000000006,222
determined_shaw,25371.108909606934,5103704,201.16203900206546,23774.40000000006,221
determined_shaw,25407.66866874695,5110604,201.14415323301066,23899.000000000065,228
determined_shaw,25443.934863090515,5117441,201.12616336805135,23779.200000000063,225
determined_shaw,25490.489015102386,5126482,201.11352108477425,24877.900000000154,304
determined_shaw,25529.138798952103,5133645,201.0896270504323,24793.800000000083,242
determined_shaw,25565.71020579338,5140669,201.07671402905467,23876.000000000065,227
determined_shaw,25608.823747634888,5148834,201.05702826259338,25448.000000000124,278
determined_shaw,25644.960287332535,5155560,201.03599078477095,23794.200000000063,225
determined_shaw,25680.947656154633,5162317,201.0173872521722,23773.40000000006,222
determined_shaw,25721.765308618546,5169959,200.99549692523286,25323.300000000105,261
determined_shaw,25759.218140363693,5176939,200.97422879027286,23766.50000000006,221
determined_shaw,25800.76532292366,5184664,200.95000807567092,24974.00000000011,264
determined_shaw,25839.661709547043,5191844,200.9253858800232,26214.600000000086,245
determined_shaw,25881.535798311234,5199666,200.90252914354787,26188.90000000011,266
determined_shaw,25924.87610077858,5207687,200.87606126856676,26582.000000000124,277
determined_shaw,25966.019517183304,5215303,200.85107756114544,25123.300000000105,261
determined_shaw,26005.459699869156,5222690,200.8305202167327,26114.30000000009,249
determined_shaw,26041.612252235413,5229441,200.8109539973319,24403.200000000063,225
determined_shaw,26078.022428512573,5236137,200.78734936108637,24413.000000000065,227
determined_shaw,26114.71813416481,5242967,200.7667466699877,25010.80000000007,230
determined_shaw,26151.495215654373,5249862,200.74806265216586,24407.80000000007,230
determined_shaw,26187.509441375732,5256585,200.72871044753506,24401.40000000006,223
determined_shaw,26232.01191997528,5264772,200.70027476584653,25623.300000000134,286
determined_shaw,26268.14329266548,5271414,200.67706884604476,24791.200000000063,224
determined_shaw,26305.215686798096,5278449,200.6616886494155,24532.500000000073,233
determined_shaw,26341.304599285126,5285167,200.64180876384663,24791.200000000063,224
determined_shaw,26377.648900270462,5291941,200.62216386335098,24402.000000000065,227
determined_shaw,26414.145987272263,5298694,200.60061765968857,24413.000000000065,227
determined_shaw,26451.385744810104,5305534,200.5767883461823,24407.70000000007,231
determined_shaw,26488.832617521286,5312460,200.55470456957863,24418.60000000007,232
determined_shaw,26526.181653738022,5319415,200.5345160278806,24528.60000000007,233
determined_shaw,26563.47830748558,5326228,200.50943398098096,24528.60000000007,233
determined_shaw,26600.176288604736,5332918,200.48431040979872,24422.80000000007,230
determined_shaw,26637.096663475037,5339815,200.46535354290282,24417.60000000007,232
determined_shaw,26674.310814857483,5346715,200.444354012022,24418.60000000007,232
determined_shaw,26715.716669797897,5354480,200.42434444789708,25053.200000000106,262
determined_shaw,26752.757790088654,5361327,200.40277873656305,24529.60000000007,233
determined_shaw,26789.621940135956,5368152,200.38177515142482,24526.60000000007,232
determined_shaw,26826.58819746971,5374875,200.35626448043658,24415.60000000007,231
determined_shaw,26864.2957611084,5381879,200.3357559735989,24524.400000000074,234
determined_shaw,26901.24001312256,5388656,200.31255055050946,24420.80000000007,229
determined_shaw,26938.613181352615,5395728,200.29717059581293,24523.500000000073,233
determined_shaw,26982.50469827652,5403925,200.27514348381342,25468.60000000013,282
determined_shaw,27024.263278245926,5411495,200.245791875339,25069.90000000011,265
determined_shaw,27061.100170612335,5418219,200.22168226124256,25417.60000000007,231
determined_shaw,27098.30160522461,5425275,200.20719671058632,24526.60000000007,232
determined_shaw,27135.037753582,5432048,200.18575427568493,24521.70000000007,231
determined_shaw,27171.017142295837,5438614,200.16232633168403,24801.200000000063,224
determined_shaw,27208.30082798004,5445493,200.14087003919224,24526.60000000007,232
determined_shaw,27250.995421886444,5453362,200.11606605827583,25099.30000000012,273
determined_shaw,27291.171653985977,5460768,200.09283841803966,26614.900000000096,253
determined_shaw,27333.923996686935,5468745,200.07171310869418,25387.400000000118,272
determined_shaw,27370.865982294083,5475629,200.05318807019572,24416.60000000007,231
determined_shaw,27407.88201546669,5482362,200.02866317456485,24526.60000000007,232
determined_shaw,27449.252987623215,5490133,200.01028816614735,25367.00000000011,264
determined_shaw,27487.925701141357,5497312,199.99006326518628,25988.600000000086,244
determined_shaw,27524.72993683815,5504100,199.96926446255526,24416.60000000007,231
determined_shaw,27561.69526362419,5511023,199.9522506612075,24416.60000000007,231
determined_shaw,27604.371564865112,5518798,199.92478318268743,25203.30000000012,272
determined_shaw,27643.348095417023,5525911,199.90020676678228,26177.500000000087,245
determined_shaw,27682.44778084755,5533058,199.87603855711473,26399.40000000009,246
determined_shaw,27722.62082386017,5540557,199.8568979175079,24737.800000000097,254
determined_shaw,27763.96937727928,5548164,199.83324158757915,24959.200000000106,262
determined_shaw,27805.233322143555,5555842,199.81281709207718,24960.100000000108,263
determined_shaw,27845.97602725029,5563378,199.79109349787686,26340.300000000105,260
determined_shaw,27882.752992391586,5570220,199.7729564767136,24416.60000000007,231
determined_shaw,27919.54389691353,5576903,199.74907257050572,24416.60000000007,231
determined_shaw,27961.320429563522,5584625,199.7267980983964,24784.90000000011,266
determined_shaw,28001.870881319046,5592027,199.7019064797782,26355.500000000102,257
determined_shaw,28038.916881084442,5598882,199.68253494760015,24416.60000000007,231
determined_shaw,28081.077513694763,5606634,199.65879148567998,25329.600000000115,269
determined_shaw,28122.004374027252,5614040,199.63157409878582,26359.300000000105,260
determined_shaw,28166.467107772827,5622344,199.6112603858812,26972.200000000135,286
determined_shaw,28205.43708539009,5629614,199.593219667425,26408.30000000009,247
determined_shaw,28244.95006918907,5636806,199.56863036372985,26209.100000000093,250
determined_shaw,28284.91759109497,5644125,199.54539311710624,26602.100000000093,251
determined_shaw,28381.757531166077,5662041,199.49578505779633,26707.00000000059,677
determined_shaw,28478.437972068787,5679807,199.4423642747073,26734.00000000059,677
determined_shaw,28518.796412944794,5687308,199.42314246538498,26232.7000000001,255
determined_shaw,28558.083248853683,5694482,199.4000070095242,26408.30000000009,247
determined_shaw,28597.343049287796,5701778,199.38138973865267,26398.40000000009,247
determined_shaw,28641.428998947144,5709901,199.35810466055642,26815.50000000013,283
determined_shaw,28681.203308820724,5717206,199.33633670947512,26409.100000000093,251
determined_shaw,28722.103906154633,5724716,199.31395063205295,26206.400000000103,259
determined_shaw,28761.084675312042,5731794,199.2899108189776,26406.500000000087,246
determined_shaw,28800.27792572975,5738910,199.26578537886056,26406.500000000087,246
determined_shaw,28838.284937381744,5746024,199.24985180209842,25978.10000000008,238
determined_shaw,28882.222209692,5754095,199.2261868987733,26577.60000000013,281
determined_shaw,28922.370278835297,5761458,199.20421267188112,26222.900000000096,253
determined_shaw,28960.574416399002,5768408,199.1814083885582,26387.00000000008,239
determined_shaw,28999.683077573776,5775782,199.16707312110475,26387.40000000009,246
determined_shaw,29096.615444660187,5793584,199.11539233898213,26201.00000000059,677
determined_shaw,29155.21298098564,5804375,199.0853232245458,27436.60000000026,394
determined_shaw,29195.359110832214,5811804,199.06602203237412,26607.900000000096,253
determined_shaw,29235.00595188141,5819109,199.04593177021445,26199.100000000093,250
determined_shaw,29279.04097223282,5827231,199.02397095336335,26716.50000000013,282
determined_shaw,29318.50412631035,5834487,199.00357040263,26415.100000000093,250
determined_shaw,29357.33571791649,5841695,198.98587038451421,26001.600000000086,243
determined_shaw,29402.574922323227,5850114,198.96604346575225,26845.80000000014,291
determined_shaw,29442.547300815582,5857512,198.94718823590858,26208.800000000097,253
determined_shaw,29483.359023094177,5865076,198.9283512575997,24954.200000000106,261
determined_shaw,29522.91824746132,5872313,198.9069288739761,24934.100000000093,250
determined_shaw,29564.32278227806,5879939,198.8863077737959,25070.200000000106,262
determined_shaw,29604.953707695007,5887375,198.8645230838424,27168.500000000102,258
determined_shaw,29648.86795592308,5895381,198.84000322589904,26514.700000000128,280
determined_shaw,29695.359364748,5903897,198.8154757611266,26869.10000000015,300
determined_shaw,29734.593517780304,5911119,198.7960251235769,26406.30000000009,248
determined_shaw,29773.645931720734,5918248,198.77471551761553,26406.500000000087,246
determined_shaw,29816.65060853958,5926189,198.75434963519078,26597.30000000012,273
determined_shaw,29862.395434379578,5934733,198.73599936217911,26846.600000000144,294
determined_shaw,29959.246737003326,5952405,198.68339989496644,27999.00000000059,677
determined_shaw,29997.750416755676,5959480,198.6642303907978,26006.700000000084,243
determined_shaw,30038.896077632904,5966996,198.64231976364312,26272.100000000108,262
determined_shaw,30135.135548830032,5984713,198.5958546727808,26789.00000000059,677
determined_shaw,30175.66249704361,5992167,198.57615389842954,26615.6000000001,256
determined_shaw,30214.281320810318,5999347,198.55997686325586,26002.600000000086,244
determined_shaw,30254.649681329727,6006734,198.5392018505764,26625.400000000103,258
determined_shaw,30351.415030241013,6024527,198.49245888527395,28156.00000000059,677
determined_shaw,30393.263340473175,6032372,198.47727216468377,26690.800000000112,266
determined_shaw,30432.22496676445,6039531,198.45841066816095,26406.500000000087,246
determined_shaw,30473.09325528145,6047037,198.4385683902292,25451.400000000103,259
determined_shaw,30512.526174545288,6054332,198.42119807997918,26595.100000000093,250
determined_shaw,30555.72274017334,6062390,198.40440534006524,26807.900000000125,277
determined_shaw,30624.102168798447,6075048,198.37473002521523,27802.10000000034,463
determined_shaw,30672.194689035416,6084096,198.35867833008118,27384.000000000167,313
determined_shaw,30712.89693927765,6091589,198.33977276854273,26217.7000000001,255
determined_shaw,30752.06459403038,6098851,198.32330220794069,26403.30000000009,248
determined_shaw,30811.617277383804,6109931,198.29958761966,26776.100000000268,400
determined_shaw,30850.73418569565,6117072,198.27962482773785,26404.20000000009,248
